###>
ligne:15   start:T13(19:16)   end:T22(19:36)
Nb trajet totale pour le bus 41 : 8
###>
ligne:1   start:T2(13:02)   end:T1(13:30)
ligne:3   start:T2(06:07)   end:T4(06:42)
ligne:3   start:T2(14:01)   end:T4(14:38)
ligne:3   start:T2(15:03)   end:T4(15:40)
ligne:4   start:T5(18:10)   end:T7(18:25)
ligne:5   start:T11(11:20)   end:T10(11:42)
ligne:6   start:T2(17:00)   end:T5(17:10)
ligne:10   start:T16(19:15)   end:T14(20:02)
ligne:13   start:T16(09:51)   end:T20(10:34)
Nb trajet totale pour le bus 42 : 9
###>
ligne:1   start:T2(14:42)   end:T1(15:10)
ligne:2   start:T4(08:53)   end:T5(09:19)
ligne:3   start:T4(18:28)   end:T2(18:58)
ligne:3   start:T2(07:35)   end:T4(08:10)
ligne:3   start:T2(16:23)   end:T4(17:00)
ligne:3   start:T2(17:25)   end:T4(18:02)
ligne:5   start:T10(11:42)   end:T11(12:02)
ligne:5   start:T11(12:10)   end:T9(12:36)
ligne:12   start:T18(10:19)   end:T2(11:06)
ligne:12   start:T18(20:36)   end:T19(20:39)
Nb trajet totale pour le bus 43 : 10
###>
ligne:1   start:T2(08:22)   end:T1(08:50)
ligne:1   start:T2(10:42)   end:T1(11:10)
ligne:2   start:T4(17:35)   end:T5(18:00)
ligne:10   start:T14(12:05)   end:T16(12:48)
ligne:11   start:T17(18:54)   end:T16(19:48)
ligne:11   start:T16(15:18)   end:T17(16:12)
Nb trajet totale pour le bus 44 : 6
###>
ligne:1   start:T2(11:02)   end:T1(11:30)
ligne:1   start:T2(17:42)   end:T1(18:10)
ligne:5   start:T9(13:23)   end:T11(13:47)
ligne:5   start:T11(09:40)   end:T10(10:02)
ligne:7   start:T12(16:50)   end:T5(17:16)
ligne:7   start:T5(07:50)   end:T12(08:19)
ligne:12   start:T18(06:27)   end:T2(07:14)
ligne:14   start:T14(18:56)   end:T15(19:24)
Nb trajet totale pour le bus 45 : 8
###>
ligne:1   start:T1(15:56)   end:T2(16:33)
ligne:1   start:T2(15:02)   end:T1(15:30)
ligne:3   start:T4(14:26)   end:T2(14:56)
ligne:3   start:T4(16:59)   end:T2(17:29)
ligne:4   start:T7(18:29)   end:T5(18:37)
ligne:10   start:T14(08:20)   end:T16(09:03)
ligne:12   start:T18(12:40)   end:T2(13:27)
ligne:12   start:T2(11:12)   end:T18(11:59)
Nb trajet totale pour le bus 46 : 8
###>
ligne:2   start:T4(09:33)   end:T5(09:59)
ligne:3   start:T2(19:07)   end:T4(19:42)
ligne:6   start:T5(10:37)   end:T2(10:52)
ligne:6   start:T5(17:37)   end:T2(17:52)
ligne:14   start:T15(16:32)   end:T14(16:57)
Nb trajet totale pour le bus 47 : 5
###>
ligne:1   start:T2(09:22)   end:T1(09:50)
ligne:1   start:T2(10:22)   end:T1(10:50)
ligne:4   start:T7(13:29)   end:T5(13:37)
ligne:10   start:T14(07:33)   end:T16(08:16)
ligne:11   start:T17(17:00)   end:T16(17:56)
ligne:12   start:T2(15:00)   end:T18(15:47)
Nb trajet totale pour le bus 48 : 6
###>
ligne:1   start:T1(10:56)   end:T2(11:33)
ligne:1   start:T1(12:56)   end:T2(13:33)
ligne:1   start:T1(14:56)   end:T2(15:33)
ligne:1   start:T1(18:56)   end:T2(19:33)
ligne:1   start:T2(13:42)   end:T1(14:10)
ligne:1   start:T2(15:42)   end:T1(16:10)
ligne:1   start:T2(18:02)   end:T1(18:30)
ligne:2   start:T4(17:14)   end:T5(17:39)
ligne:3   start:T4(12:10)   end:T2(12:40)
ligne:12   start:T18(08:03)   end:T2(08:50)
Nb trajet totale pour le bus 49 : 10
###>
ligne:2   start:T5(13:17)   end:T4(13:39)
ligne:3   start:T4(08:46)   end:T2(09:16)
ligne:12   start:T18(11:27)   end:T2(12:14)
ligne:13   start:T16(07:00)   end:T20(07:38)
ligne:14   start:T15(10:23)   end:T14(10:48)
ligne:15   start:T22(18:39)   end:T13(18:58)
Nb trajet totale pour le bus 50 : 6
###>
ligne:1   start:T2(17:22)   end:T1(17:50)
ligne:2   start:T4(11:58)   end:T5(12:24)
ligne:2   start:T4(15:00)   end:T5(15:22)
ligne:2   start:T4(18:59)   end:T5(19:19)
ligne:3   start:T4(13:00)   end:T2(13:30)
ligne:3   start:T4(16:06)   end:T2(16:36)
ligne:5   start:T11(10:30)   end:T10(10:52)
Nb trajet totale pour le bus 51 : 7
###>
ligne:1   start:T1(08:16)   end:T2(08:53)
ligne:1   start:T1(09:16)   end:T2(09:53)
ligne:3   start:T4(07:26)   end:T2(07:56)
ligne:3   start:T4(11:48)   end:T2(12:18)
ligne:3   start:T2(13:25)   end:T4(14:01)
ligne:4   start:T5(15:10)   end:T7(15:25)
ligne:4   start:T7(16:29)   end:T5(16:37)
ligne:15   start:T23(10:28)   end:T22(10:52)
Nb trajet totale pour le bus 52 : 8
###>
ligne:1   start:T2(19:22)   end:T1(19:50)
ligne:2   start:T5(18:22)   end:T4(18:46)
ligne:4   start:T5(13:10)   end:T7(13:25)
ligne:4   start:T5(16:10)   end:T7(16:25)
ligne:5   start:T10(15:08)   end:T11(15:28)
ligne:10   start:T16(09:43)   end:T15(10:16)
ligne:11   start:T17(11:04)   end:T16(11:58)
ligne:11   start:T16(06:45)   end:T17(07:35)
ligne:14   start:T14(08:51)   end:T15(09:19)
Nb trajet totale pour le bus 53 : 9
###>
ligne:1   start:T1(06:11)   end:T2(06:48)
ligne:1   start:T1(18:16)   end:T2(18:53)
ligne:1   start:T2(09:02)   end:T1(09:30)
ligne:2   start:T5(08:02)   end:T4(08:27)
ligne:2   start:T5(15:57)   end:T4(16:20)
ligne:6   start:T2(15:00)   end:T5(15:10)
ligne:7   start:T12(13:20)   end:T5(13:46)
ligne:11   start:T16(10:38)   end:T17(11:26)
ligne:12   start:T18(17:03)   end:T2(17:50)
Nb trajet totale pour le bus 54 : 9
###>
ligne:1   start:T2(16:22)   end:T1(16:50)
ligne:2   start:T4(19:40)   end:T5(19:59)
ligne:2   start:T5(11:20)   end:T4(11:45)
ligne:3   start:T4(05:52)   end:T2(06:20)
ligne:3   start:T2(15:25)   end:T4(16:02)
ligne:6   start:T2(18:00)   end:T5(18:10)
ligne:10   start:T16(09:07)   end:T15(09:40)
ligne:10   start:T16(10:10)   end:T15(10:43)
ligne:12   start:T2(07:14)   end:T18(08:01)
ligne:15   start:T23(13:57)   end:T22(14:21)
Nb trajet totale pour le bus 55 : 10
###>
ligne:2   start:T4(09:53)   end:T5(10:19)
ligne:2   start:T5(14:36)   end:T4(14:59)
ligne:5   start:T10(08:20)   end:T11(08:40)
ligne:12   start:T18(15:49)   end:T2(16:36)
ligne:13   start:T20(06:26)   end:T16(07:00)
ligne:14   start:T14(11:52)   end:T15(12:20)
ligne:14   start:T14(17:56)   end:T15(18:24)
Nb trajet totale pour le bus 56 : 7
###>
ligne:1   start:T1(09:36)   end:T2(10:13)
ligne:1   start:T1(11:16)   end:T2(11:53)
ligne:1   start:T1(13:56)   end:T2(14:33)
ligne:1   start:T2(12:02)   end:T1(12:30)
ligne:3   start:T4(18:07)   end:T2(18:37)
ligne:4   start:T5(17:10)   end:T7(17:25)
ligne:12   start:T2(07:38)   end:T18(08:25)
Nb trajet totale pour le bus 57 : 7
###>
ligne:1   start:T1(06:34)   end:T2(07:11)
ligne:2   start:T5(15:23)   end:T4(15:46)
ligne:3   start:T4(19:45)   end:T2(20:15)
ligne:3   start:T2(16:42)   end:T4(17:19)
ligne:7   start:T12(14:30)   end:T5(14:56)
ligne:10   start:T15(10:21)   end:T16(10:46)
ligne:11   start:T16(17:58)   end:T17(18:48)
ligne:12   start:T2(08:54)   end:T18(09:41)
ligne:13   start:T16(12:05)   end:T20(12:48)
ligne:14   start:T14(07:52)   end:T15(08:20)
Nb trajet totale pour le bus 58 : 10
###>
ligne:2   start:T5(17:20)   end:T4(17:44)
ligne:3   start:T2(09:25)   end:T4(10:03)
ligne:6   start:T5(15:37)   end:T2(15:52)
ligne:7   start:T5(12:10)   end:T12(12:39)
ligne:12   start:T18(14:35)   end:T2(15:22)
ligne:13   start:T20(10:43)   end:T16(11:17)
ligne:14   start:T15(13:27)   end:T14(13:52)
Nb trajet totale pour le bus 59 : 7
###>
ligne:1   start:T1(11:36)   end:T2(12:13)
ligne:2   start:T4(18:38)   end:T5(18:59)
ligne:3   start:T4(17:46)   end:T2(18:16)
ligne:3   start:T2(16:02)   end:T4(16:39)
ligne:6   start:T2(14:00)   end:T5(14:10)
ligne:11   start:T17(08:22)   end:T16(09:16)
Nb trajet totale pour le bus 60 : 6
