#Bentoumi Feth-Allah, Bosch I Sais Jordi, Casol Nicolas, Jouet Jeremie, Leger Olivier, Menet Cedric
119,33640,12351
bus28,l2:a:v29,l2:r:v12,l7:a:v7,l10:a:v19,l12:a:v3
bus29,l1:a:v39,l2:a:v14,l2:r:v20,l10:a:v12,l11:a:v4,l12:r:v8,l13:r:v8
bus30,l1:a:v25,l1:r:v16,l12:r:v4,l13:a:v9
bus31,l1:a:v12,l2:a:v17,l2:r:v15,l2:r:v27,l3:a:v26,l5:r:v2,l9:r:v4,l10:r:v16,l11:r:v1
bus32,l1:a:v4,l1:r:v20,l3:a:v15,l3:a:v42,l4:a:v10,l6:a:v7
bus33,l1:a:v24,l1:r:v19,l2:r:v35,l2:r:v40,l3:r:v18,l3:r:v21,l6:r:v8,l15:r:v6
bus34,l1:a:v42,l1:r:v15,l2:a:v33,l2:a:v38,l10:r:v13,l11:r:v3
bus35,l3:a:v12,l11:a:v8,l11:a:v10,l11:r:v13,l13:r:v1
bus36,l2:r:v43,l3:a:v7,l3:a:v17,l5:r:v9,l9:a:v2,l13:r:v5
bus37,l1:r:v2,l1:r:v33,l3:a:v24,l4:a:v12,l10:a:v3,l11:r:v6
bus38,l2:a:v11,l4:r:v11,l6:r:v1,l7:a:v9,l11:a:v9,l11:r:v11
bus39,l1:a:v35,l3:r:v23,l4:r:v7,l7:a:v8
bus40,l1:r:v37,l2:a:v19,l2:a:v36,l5:r:v1,l10:r:v10,l10:r:v15,l15:r:v3
bus41,l2:a:v7,l3:a:v13,l4:a:v7,l4:r:v5,l13:r:v7
bus42,l1:r:v22,l3:a:v19,l3:a:v30,l3:r:v37,l7:r:v1,l12:r:v5
bus43,l2:a:v42,l2:r:v32,l3:a:v8,l3:r:v17,l12:a:v11
bus44,l3:a:v14,l3:r:v30,l5:a:v10
bus45,l3:a:v41,l5:a:v2,l12:a:v22,l14:a:v10
bus46,l1:a:v15,l10:a:v18,l11:r:v4,l12:r:v14
bus47,l3:a:v3,l3:r:v7,l12:a:v20,l14:a:v5
bus48,l11:a:v11,l14:a:v9,l15:r:v9
bus49,l1:a:v18,l1:r:v3,l3:a:v4,l3:r:v31,l7:a:v10
bus50,l2:a:v9,l2:r:v18,l3:r:v15,l3:r:v27,l10:a:v2,l15:a:v6
bus51,l1:a:v13,l2:r:v10,l4:a:v1,l11:a:v12,l11:a:v21,l12:a:v15,l14:r:v11
bus52,l2:r:v6,l3:a:v34,l3:r:v14,l3:r:v26,l3:r:v43,l4:a:v4,l10:a:v13
bus53,l1:a:v22,l3:r:v9,l10:a:v5,l10:r:v6,l12:a:v16,l12:r:v20,l13:a:v5
bus54,l7:r:v3,l11:a:v2,l13:a:v6
bus55,l3:a:v22,l3:a:v37,l3:r:v13,l10:r:v1,l11:r:v7,l11:r:v19,l12:a:v13
bus56,l2:a:v30,l10:a:v17,l10:a:v20
bus57,l1:a:v10,l1:r:v6,l4:r:v8,l6:r:v10,l10:a:v8,l12:a:v12,l14:r:v10
bus58,l1:a:v6,l2:r:v37,l7:a:v5,l12:r:v13,l14:r:v7
bus59,l1:a:v16,l5:r:v7,l6:a:v5,l7:a:v2,l10:a:v16,l14:a:v8
bus60,l1:a:v9,l1:r:v10,l13:a:v8,l14:r:v1
bus61,l1:a:v27,l1:r:v7,l1:r:v17,l2:a:v39,l3:r:v35,l5:r:v4,l7:r:v9,l12:r:v11,l15:r:v1
bus62,l1:r:v39,l2:r:v8,l3:a:v33,l6:a:v2,l12:r:v19
bus63,l1:a:v5,l1:a:v29,l1:r:v21,l1:r:v24,l2:r:v2,l2:r:v38,l4:r:v10,l12:a:v7
bus64,l2:a:v4,l3:r:v36,l4:a:v8,l7:a:v4,l12:r:v18,l13:a:v11
bus65,l1:r:v14,l1:r:v32,l2:a:v28,l2:r:v21,l3:a:v40,l5:a:v1,l5:a:v3
bus66,l2:r:v3,l5:r:v6,l14:a:v3
bus67,l1:a:v33,l2:a:v21,l2:a:v40,l11:a:v1,l12:a:v6
bus68,l2:a:v12,l2:r:v9,l5:a:v12,l10:r:v14,l15:a:v3,l15:a:v4
bus69,l1:a:v14,l6:a:v6,l9:a:v3,l11:a:v14,l15:a:v9
bus70,l1:r:v9,l2:a:v16,l4:r:v1,l7:a:v6,l11:r:v15
bus71,l1:a:v3,l1:r:v23,l1:r:v26,l2:r:v31,l3:a:v21,l3:a:v36,l4:r:v2
bus72,l2:r:v39,l6:a:v8,l10:r:v8,l12:r:v21,l14:a:v2,l14:a:v11
bus73,l1:r:v41,l2:a:v8,l2:a:v34,l2:r:v26,l4:a:v5,l6:r:v5,l12:a:v8
bus74,l1:a:v26,l2:a:v3,l2:a:v13,l2:a:v15,l2:a:v18,l2:r:v33
bus75,l1:r:v18,l3:r:v28,l10:a:v1,l12:a:v5,l13:a:v2,l14:r:v5,l14:r:v12
bus76,l1:a:v17,l1:a:v30,l3:a:v16,l4:a:v11,l4:r:v6,l11:a:v3,l14:r:v8
bus77,l1:a:v1,l1:a:v8,l1:a:v32,l12:a:v9,l12:r:v6
bus78,l1:a:v43,l2:a:v24,l2:r:v7,l3:a:v20,l3:r:v25
bus79,l1:r:v1,l1:r:v25,l3:a:v11,l3:a:v23,l11:a:v16,l11:a:v18,l13:a:v4
bus80,l1:a:v37,l3:r:v1,l10:a:v4,l10:a:v10,l14:r:v2
bus81,l2:r:v19,l3:a:v6,l10:a:v14,l10:r:v11,l12:a:v21,l12:r:v17,l14:r:v3
bus82,l3:a:v32,l3:r:v19,l12:a:v1
bus83,l1:a:v20,l2:r:v16,l11:r:v16,l13:r:v2
bus84,l1:r:v38,l3:r:v44,l6:r:v3,l7:r:v2,l9:a:v1,l12:a:v19
bus85,l1:r:v40,l2:r:v28,l4:a:v6,l11:r:v2,l15:a:v2
bus86,l6:a:v10,l6:r:v7,l10:r:v5,l11:a:v5,l12:r:v10
bus87,l1:a:v2,l1:r:v34,l2:a:v5,l10:r:v4,l12:r:v12,l13:r:v4
bus88,l4:a:v2,l7:r:v4,l11:a:v17,l12:a:v2
bus89,l3:a:v39
bus90,l7:r:v6,l9:r:v2
bus91,l13:r:v3
bus92,l11:r:v8,l12:a:v17
bus93,l3:r:v39,l13:r:v10
bus94,l6:a:v4,l10:r:v18
bus95,l2:a:v27,l2:r:v14
bus96,l1:r:v28,l12:r:v3
bus97,l3:a:v27
bus98,l4:a:v9,l14:r:v6
bus99,l12:a:v18,l12:r:v7
bus100,l7:r:v8,l13:r:v6
bus101,l3:a:v43,l3:r:v4
bus102,l11:r:v9,l13:a:v1
bus103,l5:r:v12
bus104,l1:a:v40,l14:r:v9
bus105,l5:r:v5
bus106,l2:a:v43,l2:r:v29
bus107,l2:r:v11,l15:a:v7
bus108,l1:r:v35,l12:a:v4
bus109,l3:a:v9,l3:a:v44
bus110,l2:r:v25,l3:r:v20
bus111,l2:r:v4,l11:a:v7
bus112,l1:a:v31,l3:r:v5
bus113,l1:a:v34,l2:r:v24
bus114,l12:r:v9,l15:a:v8
bus115,l1:r:v8,l2:a:v26
bus116,l2:r:v34,l7:r:v10
bus117,l1:a:v11,l3:r:v16
bus118,l2:r:v30,l6:a:v1
